股票编号,报告日期,基本每股收益,净利率,流动比率,速动比率
00225,2018-03,2.8765,584.3677,25200.0,7935.74
00225,2017-09,3.2372,296.1504,27900.0,8552.76
00225,2017-03,0.6135,108.6231,24600.0,7899.56
00225,2016-09,2.0233,177.2447,24100.0,11000.0
00225,2016-03,0.7849,155.9115,20800.0,10400.0
00225,2015-09,1.2887,130.2371,20600.0,10300.0
00225,2015-03,0.9663,205.7453,17900.0,9235.77
00226,2018-09,-0.5544,-30.1111,343300.0,206300.0
00226,2018-03,0.1522,9.7539,401500.0,202000.0
00226,2017-09,0.1699,14.0934,429700.0,216600.0
00226,2017-03,0.4617,16.1409,534400.0,328500.0
00226,2016-09,0.5338,34.3127,470100.0,200400.0
00226,2016-03,-0.3166,-8.9188,463600.0,166800.0
00226,2015-09,-0.0821,-3.8094,481500.0,154800.0
00226,2015-03,0.8871,24.6216,640699.9999999999,304200.0
00228,2018-12,0.0025,5.6904,52800.0,48200.0
00228,2018-06,0.011,35.8105,47000.0,49700.0
00228,2017-12,-0.0207,-1801.1581,27200.000000000004,48800.0
00228,2017-06,-0.0011,-318.4391,24800.0,44400.00000000001
00228,2016-12,-0.0153,-14564.7269,26400.0,42300.00000000001
00228,2016-06,-0.0018,-2508.312,26100.0,41600.0
00228,2015-12,-0.1129,-17319.0431,28100.0,42500.0
00228,2015-06,-0.0033,-747.0457,30700.0,41100.0
00229,2018-12,0.0938,4.0884,57200.0,20600.0
00229,2018-09,0.0746,4.431,60400.0,23200.0
00229,2018-06,0.0475,4.5541,58900.0,24000.0
00229,2018-03,0.0139,3.4927,49600.0,15500.0
00229,2017-12,0.063,3.6546,51600.0,16700.0
00229,2017-06,0.0245,2.8304,48500.0,14000.0
00229,2016-12,0.0954,5.0038,54000.0,16900.0
00230,2018-12,0.2448,15.9836,3674000.0,1600800.0000000002
00230,2018-06,0.1797,21.324,3599000.0,1645400.0
00230,2017-12,0.1782,12.1386,3655500.0,2046100.0000000002
00230,2017-06,0.1026,17.1925,3645700.0,2044300.0
00230,2016-12,0.1369,8.6139,3283300.0,1866500.0
00230,2016-06,0.0657,12.1684,3261900.0,1678000.0
00230,2015-12,0.0697,8.5425,2976200.0,1654700.0
00230,2015-06,0.0558,15.7417,2639200.0,922400.0
00231,2018-12,-0.2272,-1568.3416,56600.0,62100.0
00231,2018-06,-0.049,-614.7206,38100.0,66500.0
00231,2017-12,-0.0065,-553.156,28800.0,37000.0
00231,2017-06,-0.0008,-107.4037,41600.0,39500.0
00231,2016-12,-0.0004,-14.3248,26300.0,41500.0
00231,2016-06,-0.0014,-358.1724,245400.0,172200.0
00231,2015-12,-0.0132,-459.7384,95500.0,55199.99999999999
00231,2015-06,-0.0099,-1046.4043,35200.0,49300.0
00232,2018-12,0.0392,28.3649,165799.99999999997,47400.0
00232,2018-06,-0.0112,-21.2418,399500.0,277600.0
00232,2017-12,-0.0437,-22.1306,319800.0,82000.0
00232,2017-06,-0.009,-225.3093,459500.0,192000.0
00232,2016-12,-0.1112,-689.7155,444600.0,151400.0
00232,2016-06,-0.0547,-547.7248,449300.0,143700.0
00232,2015-12,0.0064,3.7961,429600.0,64000.0
00232,2015-06,0.074,2696.8211,601000.0,326599.99999999994
00233,2014-06,0.0953,247.9643,74600.0,23400.0
00233,2013-12,-0.1895,-293.9854,34800.0,25299.999999999996
00233,2013-06,0.004,9.0122,66500.0,20500.0
00233,2012-12,-0.0207,-39.5735,64300.0,22599.999999999996
00233,2012-06,0.0079,18.5022,54900.0,25299.999999999996
00233,2011-12,0.0101,15.4235,52500.0,29500.0
00233,2011-06,0.0141,33.0695,115700.0,23900.0
00233,2010-12,0.029,29.3551,85800.0,25700.0
00236,2018-12,-0.1752,-12.6731,20900.0,12600.0
00236,2018-06,-0.0126,-2.1489,22100.0,13200.0
00236,2017-12,0.0251,2.6899,24500.0,13700.000000000002
00236,2017-06,-0.0104,-1.2088,25600.0,14000.0
00236,2016-12,0.0179,1.2384,25200.0,11399.999999999998
00236,2016-06,-0.0017,-0.4061,22799.999999999996,10800.0
00236,2015-12,-0.0335,-2.9691,23200.0,9621.99
00236,2015-06,-0.0308,-5.0887,21000.0,11100.000000000002
00237,2018-09,1.0119,271.9561,103699.99999999999,4201.23
00237,2018-03,2.7964,381.5027,95600.0,3323.67
00237,2017-09,1.317,343.6981,105600.0,4610.26
00237,2017-03,1.7756,241.1631,99800.0,5307.92
00237,2016-09,0.9298,256.3558,106000.0,6470.28
00237,2016-03,5.2161,578.9899,154700.0,4742.44
00237,2015-09,0.9357,188.564,27799.999999999996,3548.94
00237,2015-03,3.5169,383.1258,30000.0,2276.63
00238,2018-12,-0.118,-39.298,66200.0,29900.000000000004
00238,2018-06,-0.054,-35.5677,70600.0,28900.0
00238,2017-12,-0.146,-41.428,71600.0,23700.0
00238,2017-06,-0.083,-48.4738,93900.0,27300.0
00238,2016-12,-0.085,-19.0615,97800.0,34500.0
00238,2016-06,-0.041,-19.5728,87700.0,23500.0
00238,2015-12,-0.08,-16.7362,110300.0,40900.0
00238,2015-06,-0.037,-15.0577,134000.0,54500.0
00239,2018-12,0.1051,26.4317,16100.000000000002,5721.94
00239,2018-06,0.0378,30.8948,15400.0,7271.15
00239,2017-12,0.275,57.5473,15900.0,5325.42
00239,2017-06,0.1398,63.8978,15800.0,7108.96
00239,2016-12,0.1753,33.5146,13700.000000000002,5209.09
00239,2016-06,0.0144,6.9368,13500.0,7806.38
00239,2015-12,0.1642,33.5478,11399.999999999998,5661.97
00239,2015-06,0.0812,36.384,12500.0,9132.42
00240,2018-12,0.2909,6.562,331900.0,279900.0
00240,2018-06,0.1568,7.4493,268800.0,239700.0
00240,2017-12,0.1237,3.125,257500.0,240300.0
00240,2017-06,0.0564,3.0004,240000.0,234200.00000000003
00240,2016-12,0.1082,3.0698,225799.99999999997,213000.0
00240,2016-06,0.0385,2.5115,182500.0,165700.0
00240,2015-12,0.0637,2.0601,190700.0,171900.0
00240,2015-06,0.0252,1.6831,167000.0,150700.0
00241,2018-09,-0.008,-4.7895,295500.0,283600.0
00241,2018-03,-0.0116,-4.4638,201600.0,58000.0
00241,2017-09,-0.0107,-10.3602,89000.0,79900.0
00241,2017-03,-0.0254,-43.9197,81100.0,35300.0
00241,2016-09,-0.0125,-192.3147,83500.0,26300.0
00241,2016-03,-0.0234,-351.5646,103500.0,18600.0
00241,2015-09,-0.0126,-609.9434,119400.0,16299.999999999998
00241,2015-03,-0.0103,-282.7622,122200.0,12100.0
00242,2018-12,1.3441,64.6606,3348000.0,1119900.0
00242,2018-06,0.0852,24.6903,3072000.0,977200.0
00242,2017-12,0.3987,26.5813,2953600.0,1045699.9999999999
00242,2017-06,0.1996,22.4368,2899800.0,968900.0
00242,2016-12,-0.1726,-6.0451,2391900.0,398600.0
00242,2016-06,-0.0145,7.5665,2340700.0,284600.0
00242,2015-12,0.2053,26.6262,2368800.0,575800.0
00242,2015-06,0.1002,29.0632,2196000.0,619900.0
00243,2018-10,-0.0132,-20.9838,34400.0,6587.16
00243,2018-04,-0.0757,-66.9355,33300.0,5814.99
00243,2017-10,-0.0785,-137.565,34800.0,5491.01
00243,2017-04,-0.0216,-19.646,67100.0,8037.23
00243,2016-10,0.0007,1.2073,71800.0,7246.74
00243,2016-04,-0.0249,-3.8293,69400.0,7754.14
00243,2015-10,0.0514,36.2916,22000.0,10200.0
00243,2015-04,-0.048,-17.8176,7134.16,7495.9
00244,2018-08,-0.0869,-47.7006,27500.0,20900.0
00244,2018-02,-0.1779,-26.0998,28300.0,16000.0
00244,2017-08,-0.1434,-33.9756,30900.0,22300.0
00244,2017-02,-0.2657,-25.3211,34900.0,21000.0
00244,2016-08,-0.1553,-32.841,41000.0,24300.0
00244,2016-02,-0.4883,-47.6502,39400.0,18900.0
00244,2015-08,-0.2391,-57.5413,59600.0,35800.0
00244,2015-02,-0.3091,-34.089,68700.0,38900.0
00245,2018-12,0.0044,27.5827,432299.99999999994,58700.0
00245,2018-06,0.0051,57.0791,426200.0,49600.0
00245,2017-12,0.0055,42.764,307500.0,44000.0
00245,2017-06,0.0035,46.2295,343800.0,77200.0
00245,2016-12,0.0012,13.6137,415200.00000000006,49000.0
00245,2016-06,0.0003,20.5531,421599.99999999994,24400.0
00245,2015-12,-0.006,-22.1815,424400.0,3786.01
00245,2015-06,-0.0029,-8.7927,7042.21,3652.53
00246,2015-12,0.0533,11.388,84600.00000000001,23900.0
00246,2015-06,-0.0316,-16.8337,82200.0,21000.0
00246,2014-12,-0.6623,-322.699,84700.0,14100.0
00246,2014-06,-0.5117,-472.055,105200.0,13000.0
00246,2013-12,-2.0543,-769.0755,151300.0,13200.0
00246,2013-06,-0.2826,-207.766,314200.0,9936.8
00246,2012-12,-0.0737,-11.2024,346000.0,12800.0
00246,2012-06,0.0583,8.3842,320100.0,12500.0
00247,2018-12,0.7973,67.826,5060700.0,911300.0
00247,2018-06,3.4904,130.2,4509600.0,1038199.9999999999
00247,2017-12,2.583,262.5608,5090600.0,1095200.0
00247,2017-06,1.9355,44.1404,5313800.0,1757600.0
00247,2016-12,0.9213,37.775,5054200.0,1702500.0
00247,2016-06,1.8367,65.9294,4998600.0,1525000.0
00247,2015-12,0.9911,71.7456,4406900.0,1302200.0
00247,2015-06,2.2759,43.2079,4054000.0,1028199.9999999999
00248,2018-09,0.0004,0.3775,10900.0,7685.13
00248,2018-03,0.0036,2.1676,11800.0,8661.43
00248,2017-09,0.0021,2.4275,10600.0,9113.28
00248,2017-03,-0.0039,-2.5936,9711.45,8584.66
00248,2016-09,-0.0031,-3.7923,9352.29,7293.28
00248,2016-03,-0.0255,-9.8092,10400.0,8290.92
00248,2015-09,0.0007,0.3785,9110.66,6665.14
00248,2015-03,-0.0048,-1.6656,8473.78,6172.12
00250,2018-12,0.0166,37.1191,128600.0,46400.0
00250,2018-06,0.0167,77.1866,164899.99999999997,49900.0
00250,2017-12,0.0005,1.2028,50199.99999999999,56500.0
00250,2017-06,0.0004,2.2278,51900.00000000001,60100.0
00250,2016-12,0.0022,5.7038,162300.0,69000.0
00250,2016-06,0.0004,2.0391,148400.0,58300.0
00250,2015-12,0.002,5.6975,33800.0,59200.0
00250,2015-06,0.0003,1.7178,32900.0,60500.0
00251,2018-12,0.1595,15.5753,789800.0,564500.0
00251,2018-06,0.1037,21.656,704300.0000000001,550100.0
00251,2017-12,0.3285,46.4953,603800.0,544800.0
00251,2017-06,0.3263,108.5776,609600.0,187300.0
00251,2016-12,0.9035,101.0499,1025900.0,221100.0
00251,2016-06,1.0,262.8027,937800.0,60599.99999999999
00251,2015-12,1.7535,199.7025,413000.0,181100.0
00251,2015-06,0.3123,88.0018,355600.0,193299.99999999997
00252,2018-09,0.0058,0.6794,48700.0,32800.0
00252,2018-03,0.2388,12.4573,46200.0,21800.0
00252,2017-09,0.1544,14.9395,44700.0,16700.0
00252,2017-03,0.3915,18.3337,51400.0,24800.0
00252,2016-09,0.1192,12.8945,41100.0,26100.0
00252,2016-03,0.1425,7.5307,36800.0,22400.000000000004
00252,2015-09,0.1082,10.68,50900.0,37200.0
00252,2015-03,0.5877,32.7643,55300.0,28200.0
00253,2018-12,1.1242,86.2995,55199.99999999999,33300.0
00253,2018-06,0.4967,81.9768,84300.0,54500.0
00253,2017-12,1.4077,125.739,79000.0,52500.0
00253,2017-06,0.4284,82.9511,86800.0,64400.00000000001
00253,2016-12,0.7174,71.2571,81900.0,82600.0
00253,2016-06,0.2591,56.5947,62100.0,88500.0
00253,2015-12,0.2957,37.0297,92000.0,56500.0
00253,2015-06,0.103,31.3383,97600.0,56900.00000000001
00255,2018-12,0.2365,6.6082,136100.0,29400.0
00255,2018-06,0.1653,9.0651,132400.0,28000.0
00255,2017-12,0.3682,11.0308,137700.0,31300.0
00255,2017-06,0.208,12.4794,141000.0,37400.0
00255,2016-12,0.2715,8.7006,136900.0,34100.0
00255,2016-06,0.1025,7.2148,122600.0,29500.0
00255,2015-12,0.1666,5.5732,117800.0,28300.0
00255,2015-06,0.0815,5.602,122700.0,41900.00000000001
00256,2018-12,0.0406,8.2185,399200.0,1202000.0
00256,2018-06,0.0324,13.0989,235900.0,1370200.0
00256,2017-12,0.2249,40.6074,212200.0,1291399.9999999998
00256,2017-06,0.0055,3.0714,253000.0,1154900.0
00256,2016-12,0.0075,2.1715,230200.0,1031200.0
00256,2016-06,0.0242,9.5993,372000.0,143100.0
00256,2015-12,0.0585,9.7849,386700.0,137000.0
00256,2015-06,0.0374,13.2043,369900.0,117600.0
00257,2018-12,0.7515,19.3543,2599200.0,1334800.0
00257,2018-06,0.414,22.4056,1722000.0,1270600.0
00257,2017-12,0.6545,20.2157,1641500.0,1173100.0
00257,2017-06,0.3477,21.8628,1528000.0,1007099.9999999999
00257,2016-12,0.5557,21.7345,1100900.0,833100.0
00257,2016-06,0.2304,23.9437,1068600.0,629100.0
00257,2015-12,0.3896,27.3656,962400.0,529800.0
00257,2015-06,0.1759,29.2413,732500.0,357900.0
00258,2018-12,0.1792,57.1422,1050400.0,542800.0
00258,2018-06,0.1006,63.9286,962300.0,523300.0
00258,2017-12,0.5805,63.8079,987600.0,530100.0
00258,2017-06,0.2427,49.5949,1252900.0,659300.0000000001
00258,2016-12,0.4729,24.535,1268000.0,661700.0
00258,2016-06,0.1174,15.6834,1212300.0,725600.0
00258,2015-12,0.2868,23.0269,1273800.0,778300.0
00258,2015-06,0.1226,41.1258,1198100.0,633200.0
00259,2018-09,0.0766,17.9434,48800.0,39300.0
00259,2018-03,0.097,13.3936,40800.0,32400.000000000004
00259,2017-09,0.0646,15.7728,44300.0,36600.0
00259,2017-03,0.3933,50.0372,37200.0,29500.0
00259,2016-09,0.316,78.4047,40300.0,37500.0
00259,2016-03,0.1667,24.5477,28300.0,23000.0
00259,2015-09,0.0595,14.7358,32800.0,28000.0
00259,2015-03,0.1632,25.1464,28200.0,22700.0
00260,2018-12,-0.0762,-498.1212,58900.0,53300.0
00260,2018-06,-0.0148,-178.626,63400.0,58000.0
00260,2017-12,-0.0425,-126.06,66000.0,58900.0
00260,2017-06,-0.0175,-86.6376,88800.00000000001,66500.0
00260,2016-12,-0.0391,-74.1961,82000.0,76500.0
00260,2016-06,-0.0098,-51.253,100100.0,95300.0
00260,2015-12,-0.0457,-22.497,99200.0,85100.0
00260,2015-06,-0.0293,-24.5039,167399.99999999997,77400.0
00261,2018-12,-0.0005,-19.7674,142600.0,61500.0
00261,2018-06,-0.0002,-12.4,140300.0,35100.0
00261,2017-12,-0.0013,-33.7931,151700.0,40500.0
00261,2017-06,-0.001,-55.2632,124800.0,39000.0
00261,2016-12,-0.0011,-20.1361,144600.0,49200.0
00261,2016-06,-0.0003,-9.7792,148500.0,53600.0
00261,2015-12,-0.0008,-9.1358,151900.0,55300.0
00261,2015-06,-0.0004,-8.0092,160300.0,63200.0
00262,2018-09,0.0113,6.1697,95900.0,34300.0
00262,2018-03,0.0392,24.6537,112700.0,51600.0
00262,2017-09,0.001,3.5537,136900.0,77000.0
00262,2017-03,0.1316,89.1338,138300.0,80100.0
00262,2016-09,0.0287,8.8569,146400.0,113400.0
00262,2016-03,0.1473,16.3404,128400.0,99100.0
00262,2015-09,0.0053,1.6084,148400.0,69300.0
00262,2015-03,0.1315,10.867,134500.0,68900.0
00265,2018-12,-0.0056,-23.2809,33100.0,18500.0
00265,2018-06,-0.0024,-16.0914,44600.0,9807.53
00265,2017-12,-0.0038,-21.1781,42500.0,5432.91
00265,2017-06,-0.0014,-14.0333,47500.0,5948.98
00265,2016-12,-0.0148,-177.3627,38400.0,7096.86
00265,2016-06,-0.0015,-68.6456,21900.0,12600.0
00265,2015-12,0.0001,1.2778,32300.0,9347.2
00265,2015-06,0.0003,1.9484,18200.0,10800.0
00266,2018-09,0.176,61.3895,74400.0,42600.0
00266,2018-03,0.1843,29.0843,48000.0,19500.0
00266,2017-09,-0.1274,-47.504,61800.0,31300.0
00266,2017-03,-0.1687,-25.2665,52300.00000000001,21600.0
00266,2016-09,0.0947,28.2922,61300.0,32800.0
00266,2016-03,0.7666,128.5115,47000.0,38200.0
00266,2015-09,0.197,66.9922,55700.0,32400.000000000004
00266,2015-03,1.1327,201.715,40800.0,20200.0
00268,2018-12,0.1319,14.5717,316000.0,186700.00000000003
00268,2018-06,0.0554,12.3828,345800.0,146700.0
00268,2017-12,0.1104,14.049,353400.00000000006,140500.0
00268,2017-06,0.0372,9.93,287500.0,96600.0
00268,2016-12,0.0998,15.5167,295700.0,92300.0
00268,2016-06,0.0466,13.713,288800.0,70900.0
00268,2015-12,0.0382,6.6521,307400.0,91900.0
00268,2015-06,0.0347,11.9322,318700.0,116900.0
00269,2018-09,-0.0704,-154.5696,23500.0,785100.0
00269,2018-03,-0.1362,-170.497,18200.0,723500.0
00269,2017-09,-0.051,-141.4845,34400.0,613000.0
00269,2017-03,-0.2219,-245.2452,49100.0,621900.0
00269,2016-09,-0.0765,-160.4633,68200.0,634100.0
00269,2016-03,-0.9582,-174.1521,65800.0,603500.0
00269,2015-09,-0.4638,-56.9429,75100.0,527600.0
00269,2015-03,-0.0516,-37.5806,101600.0,553200.0
00270,2018-12,0.6721,41.1647,2595000.0,808100.0
00270,2018-06,0.3446,44.19,2114500.0,873199.9999999999
00270,2017-12,0.7359,49.3363,1954600.0,918500.0
00270,2017-06,0.5153,67.6707,2200700.0,942500.0
00270,2016-12,0.6016,44.4601,1420900.0,498500.0
00270,2016-06,0.3105,47.0551,1413300.0000000002,441500.0
00271,2018-12,0.0796,192.8816,42300.00000000001,3053.47
00271,2018-06,0.0531,253.8307,41600.0,2947.98
00271,2017-12,0.1139,281.9229,65199.99999999999,2489.17
00271,2017-06,0.0807,385.6776,79200.0,2673.63
00271,2016-12,0.0445,111.2969,89000.0,15000.0
00271,2016-06,-0.0073,-37.5704,95100.0,26800.0
00271,2015-12,0.1314,385.5829,85000.0,3683.13
00271,2015-06,0.0774,475.399,48800.0,3539.28
00272,2018-12,0.237,10.8128,3990800.0,3639300.0
00272,2018-06,0.152,7.7711,4234600.0,2561400.0
00272,2017-12,0.208,12.5955,5364900.0,3159400.0
00272,2017-06,0.112,11.4893,5403200.000000001,3056600.0000000005
00272,2016-12,0.14,10.0909,5246799.999999999,3470000.0
00272,2016-06,0.1,67.1029,5081600.0,3186100.0
00272,2015-12,0.1,27.3022,4831700.0,2991000.0
00272,2015-06,0.15,75.7277,3591000.0,1903000.0
00274,2018-06,-0.0007,-138.0685,6939.98,3191.56
00274,2017-12,-0.0008,-54.6702,7858.22,3219.84
00274,2017-06,-0.0006,-95.9311,9301.06,5359.67
00274,2016-12,-0.002,-63.0189,10200.0,5129.84
00274,2016-06,-0.0074,-653.0859,14300.0,4964.86
00274,2015-12,-0.0055,-87.1346,2436.1,42699.99999999999
00274,2015-06,-0.0035,-156.7012,1588.34,36400.0
00274,2014-12,-0.0907,-1700.506,1378.39,39600.0
00275,2018-09,-0.059,-833.2551,106100.0,126199.99999999999
00275,2018-03,-0.0401,-43.2647,104200.0,99800.0
00275,2017-09,-0.0119,-155.2872,168800.0,150400.0
00275,2017-03,0.1154,1424.5559,182300.0,163800.0
00275,2016-09,0.2858,5740.0473,147200.0,172000.0
00275,2016-03,-0.2416,-567.3836,452900.0,159000.0
00275,2015-09,0.0082,-33.643,446200.0,170700.0
00275,2015-03,-0.0475,-72.9534,396300.0,172600.00000000003
00277,2018-09,0.0532,47.3781,25800.0,4494.61
00277,2018-03,0.2871,135.6818,15200.0,9377.59
00277,2017-09,0.1354,119.4942,13500.0,8555.06
00277,2017-03,-0.0845,-30.1337,5742.4,6389.6
00277,2016-09,0.1388,94.8125,2754.76,12300.0
00277,2016-03,-0.1572,-55.3905,4825.68,3381.75
00277,2015-09,-0.0169,-12.1989,2823.26,3734.52
00277,2015-03,0.6891,268.1373,26900.0,8619.21
00278,2018-09,0.704,1196.1006,29700.000000000004,6456.41
00278,2018-03,1.7147,1960.1564,40500.0,3953.37
00278,2017-09,0.6372,1387.77,24800.0,3045.84
00278,2017-03,0.5682,326.858,26400.0,3137.11
00278,2016-09,0.1894,416.5529,25400.0,5546.43
00278,2016-03,0.45,139.694,27100.0,4261.78
00278,2015-09,0.4268,159.8523,33800.0,6772.7
00278,2015-03,0.5149,397.8701,32300.0,3249.3
00280,2018-09,-0.0044,-1.8733,61300.0,6597.51
00280,2018-03,-0.02,-4.3932,59600.0,9329.51
00280,2017-09,-0.0136,-6.4692,64200.0,10300.0
00280,2017-03,-0.0835,-21.4262,68000.0,10400.0
00280,2016-09,-0.0508,-26.7829,69600.0,11200.000000000002
00280,2016-03,-0.1244,-19.4674,73500.0,12600.0
00280,2015-09,-0.0722,-18.5702,79800.0,14900.0
00280,2015-03,-0.1814,-17.7209,70900.0,15800.0
00281,2018-12,0.0595,464.2882,128400.0,12400.0
00281,2018-06,0.0494,437.5662,105399.99999999999,11100.000000000002
00281,2017-12,0.0901,12398.4575,110200.0,10900.0
00281,2017-06,0.0891,23883.4225,97500.0,11200.000000000002
00281,2016-12,0.1047,8308.8835,109300.0,10800.0
00281,2016-06,0.0361,4938.1786,98600.0,11000.0
00281,2015-12,0.056,8930.4348,98300.0,10900.0
00281,2015-06,0.0257,11674.0082,86800.0,13200.0
00282,2018-09,-0.0994,-43.4646,59100.0,66700.0
00282,2018-03,-0.157,-31.8898,64000.0,47900.0
00282,2017-09,-0.0595,-22.1322,80700.0,50000.0
00282,2017-03,-0.1438,-22.0881,93600.0,48600.0
00282,2016-09,-0.0525,-15.8072,98400.0,51500.0
00282,2016-03,-0.1117,-13.9296,93000.0,55500.0
00282,2015-09,-0.0419,-9.8098,94800.0,53099.99999999999
00282,2015-03,0.0539,5.7031,99200.0,51100.0
00285,2018-12,0.97,5.332,1708899.9999999998,1006200.0
00285,2018-06,0.5,5.8154,1607200.0,1028700.0
00285,2017-12,1.15,6.6664,1664100.0,1108800.0
00285,2017-06,0.59,7.544,1451399.9999999998,974500.0
00285,2016-12,0.55,3.3579,1634400.0,1224100.0
00285,2016-06,0.27,3.8994,1264000.0,897500.0
00287,2018-09,1.5241,492.7377,53000.0,2772.11
00287,2018-03,7.2353,1326.6339,42800.0,2249.0
00287,2017-09,2.9109,924.7571,20200.0,2591.29
00287,2017-03,1.1275,193.8481,10300.0,2739.59
00287,2016-09,0.2548,86.714,9469.98,2905.17
00287,2016-03,0.075,14.5444,7399.26,2737.18
00287,2015-09,0.632,241.0222,7198.5,2925.28
00287,2015-03,1.4495,247.4553,8627.85,2763.67
00288,2018-12,0.4413,5.1006,3747300.0,2284100.0
00288,2018-06,0.2316,5.5242,3384400.0,2140500.0
00288,2017-12,0.509,5.8939,3702300.0,2286300.0
00288,2017-06,0.2757,5.9767,3296400.0,2095300.0
00288,2016-12,0.5258,5.749,3359600.0,2305200.0
00288,2016-06,0.2672,6.2374,3295000.0,2182300.0
00288,2015-12,0.3734,4.6914,3385100.0,1856500.0
00289,2018-12,5.0618,116.1405,332600.0,43000.0
00289,2018-06,2.3076,106.3832,321300.0,45300.0
00289,2017-12,7.5491,161.4958,319700.0,46700.0
00289,2017-06,3.6383,152.6701,344400.0,52000.0
00289,2016-12,2.9939,57.4165,349000.0,59900.0
00289,2016-06,1.247,48.8092,320800.0,37400.0
00289,2015-12,3.0319,57.2241,307600.0,38100.0
00289,2015-06,1.3328,52.429,286800.0,36900.0
00291,2018-12,0.3,3.091,845000.0,1837000.0
00291,2018-06,0.46,8.6194,1287300.0,2231800.0
00291,2017-12,0.36,3.989,938600.0,1919500.0
00291,2017-06,0.36,7.468,1126800.0,1943100.0
00291,2016-12,0.22,4.9453,1102800.0,2080500.0
00291,2016-06,0.23,8.0195,1226100.0,1859000.0
00291,2015-12,-1.3823,-11.0795,1103600.0,1875000.0
00291,2015-06,-1.4116,-22.3673,10628300.0,8258600.0
00292,2018-09,0.0563,23.6822,576200.0,212800.0
00292,2018-03,0.0681,20.3918,439600.0,135200.0
00292,2017-09,0.0807,46.6206,343400.00000000006,64900.0
00292,2017-03,0.1904,58.763,246500.0,50300.0
00292,2016-09,0.1145,51.6222,217900.0,25299.999999999996
00292,2016-03,0.133,37.0186,190600.0,32300.0
00292,2015-09,0.0804,43.3486,181300.0,57000.0
00292,2015-03,0.061,17.1606,150400.0,26700.0
00293,2018-12,0.5222,2.5005,2595100.0,4236000.0
00293,2018-06,-0.0565,-0.1413,2591400.0,3842700.0
00293,2017-12,-0.2675,-0.9128,2744700.0000000005,3450500.0
00293,2017-06,-0.4522,-4.1454,2509200.0,3779100.0000000005
00293,2016-12,-0.1306,-0.2954,2808000.0,3944100.0000000005
00293,2016-06,0.0769,1.1011,2774100.0000000005,4115700.0
00293,2015-12,1.2776,6.1636,2783500.0,4170200.0
00293,2015-06,0.3951,4.2272,2498600.0,3647100.0
00294,2018-09,0.0088,-0.3074,44200.0,11500.0
00294,2018-03,0.1442,4.6769,41000.0,8208.25
00294,2017-09,-0.0085,-0.8788,46500.0,13700.000000000002
00294,2017-03,0.1332,3.4966,46300.0,11100.000000000002
00294,2016-09,0.043,2.4348,45199.99999999999,12800.0
00294,2016-03,0.0167,0.4643,42800.0,10400.0
00294,2015-09,-0.0739,-4.3789,44800.00000000001,14200.0
00294,2015-03,-0.0871,-2.0821,41300.0,11600.0
00295,2018-12,0.001,0.8653,500200.00000000006,287000.0
00295,2018-06,0.001,1.7552,451700.0,440900.00000000006
00295,2017-12,0.008,9.3886,444500.0,467500.0
00295,2017-06,0.0043,12.0362,430000.0,481500.0
00295,2016-12,0.0039,9.7871,524500.0,384500.0
00295,2016-06,-0.0094,-59.7604,535500.0,384000.0
00295,2015-12,-0.0108,-5.7015,547800.0,348300.0
00295,2015-06,0.0004,0.7783,295000.0,147100.0
00296,2018-09,0.088,23.3852,336599.99999999994,65500.0
00296,2018-03,0.2404,33.8859,326400.0,70600.0
00296,2017-09,0.0765,23.4112,372700.00000000006,71100.0
00296,2017-03,0.2397,26.5717,379900.0,72600.0
00296,2016-09,0.0689,15.419,346900.0,74500.0
00296,2016-03,0.1667,18.8069,322600.0,68500.0
00296,2015-09,0.0739,17.8999,302300.0,70800.0
00296,2015-03,0.3089,34.1457,277800.0,66200.0
00297,2018-12,0.0656,2.1263,1169800.0,997400.0
